run_id,tag,epochs,val_ppl_last,val_loss_last,train_ppl_last,avg_nodes_last,policy_loss_last,val_ppl_best,best_epoch,total_training_time_sec,avg_epoch_time_sec,last_epoch_time_sec,batch_size,hidden_dim,embed_dim,seq_len,vocab_size,max_depth,max_children,pooling_mode,lr,weight_decay,lr_schedule,grad_clip,opt,dataset,num_rollouts,lambda_efficiency,beta_entropy,beta_policy,greedy_threshold,seed,infer_val_ppl,infer_val_loss,infer_avg_nodes,infer_sparsity_percent,infer_latency_ms_mean,infer_latency_ms_p50,infer_latency_ms_p90,infer_latency_ms_p99,infer_device,model_bytes,checkpoint_path,infer_mean_grow_prob,infer_above_threshold_pct
364,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p42_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p42_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p42_roll3_ep5_rep0.pt,,
365,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p42_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p42_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p42_roll3_ep10_rep0.pt,,
366,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p42_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p42_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p42_roll3_ep15_rep0.pt,,
367,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p42_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p42_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p42_roll3_ep20_rep0.pt,,
368,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep5_rep0.pt,,
369,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep10_rep0.pt,,
370,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep15_rep0.pt,,
371,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep20_rep0.pt,,
372,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep5_rep0.pt,,
373,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep10_rep0.pt,,
374,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep15_rep0.pt,,
375,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep20_rep0.pt,,
376,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep5_rep0.pt,,
377,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep10_rep0.pt,,
378,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep15_rep0.pt,,
379,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep20_rep0.pt,,
380,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep5_rep0.pt,,
381,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep10_rep0.pt,,
382,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep15_rep0.pt,,
383,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep20_rep0.pt,,
384,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep5_rep0.pt,,
385,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep10_rep0.pt,,
386,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep15_rep0.pt,,
387,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep20_rep0.pt,,
388,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep5_rep0.pt,,
389,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep10_rep0.pt,,
390,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep15_rep0.pt,,
391,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep20_rep0.pt,,
392,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep5_rep0.pt,,
393,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep10_rep0.pt,,
394,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep15_rep0.pt,,
395,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep20_rep0.pt,,
396,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep5_rep0.pt,,
397,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep10_rep0.pt,,
398,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep15_rep0.pt,,
399,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep20_rep0.pt,,
